6.498933e+002,-7.393229e-003
6.503754e+002,-3.816853e-003
6.508575e+002,-3.807656e-003
6.513397e+002,-6.016296e-003
6.518218e+002,-8.856268e-003
6.523039e+002,-1.094721e-002
6.527860e+002,-1.156882e-002
6.532681e+002,-1.099425e-002
6.537502e+002,-1.037813e-002
6.542324e+002,-1.113977e-002
6.547145e+002,-1.435811e-002
6.551966e+002,-2.043916e-002
6.556787e+002,-2.901955e-002
6.561608e+002,-3.881781e-002
6.566429e+002,-4.782953e-002
6.571251e+002,-5.407680e-002
6.576072e+002,-5.669603e-002
6.580893e+002,-5.627354e-002
6.585714e+002,-5.419140e-002
6.590535e+002,-5.167296e-002
6.595356e+002,-4.927914e-002
6.600178e+002,-4.677873e-002
6.604999e+002,-4.339400e-002
6.609820e+002,-3.827882e-002
6.614641e+002,-3.094764e-002
6.619462e+002,-2.134768e-002
6.624283e+002,-9.667399e-003
6.629105e+002,3.687024e-003
6.633926e+002,1.781627e-002
6.638747e+002,3.108407e-002
6.643568e+002,4.130793e-002
6.648389e+002,4.660231e-002
6.653210e+002,4.628449e-002
6.658032e+002,4.125786e-002
6.662853e+002,3.375594e-002
6.667674e+002,2.666976e-002
6.672495e+002,2.233796e-002
6.677316e+002,2.082434e-002
6.682137e+002,1.929171e-002
6.686959e+002,1.500690e-002
6.691780e+002,9.125288e-003
6.696601e+002,4.875638e-003
6.701422e+002,3.473344e-003
6.706243e+002,3.851397e-003
6.711064e+002,4.419631e-003
6.715886e+002,4.084026e-003
6.720707e+002,2.414783e-003
6.725528e+002,-4.739226e-004
6.730349e+002,-4.172245e-003
6.735170e+002,-8.311875e-003
6.739991e+002,-1.276262e-002
6.744813e+002,-1.757083e-002
6.749634e+002,-2.267517e-002
6.754455e+002,-2.770230e-002
6.759276e+002,-3.207249e-002
6.764097e+002,-3.536453e-002
6.768918e+002,-3.768146e-002
6.773740e+002,-3.954282e-002
6.778561e+002,-4.141633e-002
6.783382e+002,-4.324421e-002
6.788203e+002,-4.420594e-002
6.793024e+002,-4.288651e-002
6.797845e+002,-3.803401e-002
6.802667e+002,-2.970011e-002
6.807488e+002,-1.964386e-002
6.812309e+002,-1.041171e-002
6.817130e+002,-4.068596e-003
6.821951e+002,-1.537247e-003
6.826772e+002,-2.569813e-003
6.831594e+002,-5.862060e-003
6.836415e+002,-9.386069e-003
6.841236e+002,-1.113466e-002
6.846057e+002,-1.003526e-002
6.850878e+002,-6.283228e-003
6.855699e+002,-9.501718e-004
6.860521e+002,4.564526e-003
6.865342e+002,8.824305e-003
6.870163e+002,1.053698e-002
6.874984e+002,8.863565e-003
6.879805e+002,3.796644e-003
6.884626e+002,-3.894883e-003
6.889448e+002,-1.319132e-002
6.894269e+002,-2.336636e-002
6.899090e+002,-3.397567e-002
6.903911e+002,-4.448749e-002
6.908732e+002,-5.391868e-002
6.913553e+002,-6.088606e-002
6.918375e+002,-6.414839e-002
6.923196e+002,-6.332985e-002
6.928017e+002,-5.908066e-002
6.932838e+002,-5.260187e-002
6.937659e+002,-4.507655e-002
6.942480e+002,-3.743720e-002
6.947302e+002,-3.042579e-002
6.952123e+002,-2.467827e-002
6.956944e+002,-2.062281e-002
6.961765e+002,-1.837241e-002
6.966586e+002,-1.773582e-002
6.971407e+002,-1.842633e-002
6.976229e+002,-2.022362e-002
6.981050e+002,-2.302929e-002
6.985871e+002,-2.684138e-002
6.990692e+002,-3.166230e-002
6.995513e+002,-3.745158e-002
7.000334e+002,-4.412887e-002
7.005156e+002,-5.163381e-002
7.009977e+002,-5.986160e-002
7.014798e+002,-6.851362e-002
7.019619e+002,-7.692835e-002
7.024440e+002,-8.405471e-002
7.029261e+002,-8.880386e-002
7.034083e+002,-9.063595e-002
7.038904e+002,-8.997530e-002
7.043725e+002,-8.794317e-002
7.048546e+002,-8.567162e-002
7.053367e+002,-8.372708e-002
7.058188e+002,-8.192533e-002
7.063010e+002,-7.953481e-002
7.067831e+002,-7.576921e-002
7.072652e+002,-7.037601e-002
7.077473e+002,-6.390584e-002
7.082294e+002,-5.745967e-002
7.087115e+002,-5.223214e-002
7.091937e+002,-4.915533e-002
7.096758e+002,-4.876690e-002
7.101579e+002,-5.108036e-002
7.106400e+002,-5.550530e-002
7.111221e+002,-6.098923e-002
7.116042e+002,-6.647610e-002
7.120864e+002,-7.127773e-002
7.125685e+002,-7.506943e-002
7.130506e+002,-7.758872e-002
7.135327e+002,-7.839603e-002
7.140148e+002,-7.693734e-002
7.144969e+002,-7.294706e-002
7.149791e+002,-6.687453e-002
7.154612e+002,-5.987239e-002
7.159433e+002,-5.325868e-002
7.164254e+002,-4.793161e-002
7.169075e+002,-4.412312e-002
7.173896e+002,-4.146009e-002
7.178718e+002,-3.915218e-002
7.183539e+002,-3.639816e-002
7.188360e+002,-3.291209e-002
7.193181e+002,-2.933420e-002
7.198002e+002,-2.707104e-002
7.202823e+002,-2.770868e-002
7.207645e+002,-3.233996e-002
7.212466e+002,-4.109203e-002
7.217287e+002,-5.284656e-002
7.222108e+002,-6.537167e-002
7.226929e+002,-7.608813e-002
7.231750e+002,-8.324432e-002
7.236572e+002,-8.658087e-002
7.241393e+002,-8.705270e-002
7.246214e+002,-8.608729e-002
7.251035e+002,-8.493796e-002
7.255856e+002,-8.431372e-002
7.260677e+002,-8.427890e-002
7.265499e+002,-8.435571e-002
7.270320e+002,-8.389561e-002
7.275141e+002,-8.238249e-002
7.279962e+002,-7.952333e-002
7.284783e+002,-7.514299e-002
7.289604e+002,-6.913150e-002
7.294426e+002,-6.156135e-002
7.299247e+002,-5.292750e-002
7.304068e+002,-4.420029e-002
7.308889e+002,-3.655030e-002
7.313710e+002,-3.091370e-002
7.318531e+002,-2.779459e-002
7.323353e+002,-2.728113e-002
7.328174e+002,-2.911082e-002
7.332995e+002,-3.262772e-002
7.337816e+002,-3.677439e-002
7.342637e+002,-4.030401e-002
7.347458e+002,-4.224698e-002
7.352280e+002,-4.231744e-002
7.357101e+002,-4.101340e-002
7.361922e+002,-3.943660e-002
7.366743e+002,-3.898698e-002
7.371564e+002,-4.092358e-002
7.376385e+002,-4.581482e-002
7.381207e+002,-5.311501e-002
7.386028e+002,-6.128763e-002
7.390849e+002,-6.835750e-002
7.395670e+002,-7.240504e-002
7.400491e+002,-7.175419e-002
7.405313e+002,-6.514809e-002
7.410134e+002,-5.223120e-002
7.414955e+002,-3.421252e-002
7.419776e+002,-1.397865e-002
7.424597e+002,4.907907e-003
7.429418e+002,1.974693e-002
7.434240e+002,2.941124e-002
7.439061e+002,3.402128e-002
7.443882e+002,3.420504e-002
7.448703e+002,3.060696e-002
7.453524e+002,2.373811e-002
7.458345e+002,1.409150e-002
7.463167e+002,2.183013e-003
7.467988e+002,-1.141260e-002
7.472809e+002,-2.602752e-002
7.477630e+002,-4.069670e-002
7.482451e+002,-5.399248e-002
7.487272e+002,-6.413153e-002
7.492094e+002,-6.968950e-002
7.496915e+002,-7.056473e-002
7.501736e+002,-6.833398e-002
7.506557e+002,-6.550197e-002
7.511378e+002,-6.437446e-002
