6.498933e+002,-2.233420e-002
6.503754e+002,-2.098092e-002
6.508575e+002,-1.972255e-002
6.513397e+002,-1.878539e-002
6.518218e+002,-1.831860e-002
6.523039e+002,-1.835309e-002
6.527860e+002,-1.878422e-002
6.532681e+002,-1.941081e-002
6.537502e+002,-1.999961e-002
6.542324e+002,-2.033183e-002
6.547145e+002,-2.027115e-002
6.551966e+002,-1.978116e-002
6.556787e+002,-1.894443e-002
6.561608e+002,-1.794459e-002
6.566429e+002,-1.706290e-002
6.571251e+002,-1.660768e-002
6.576072e+002,-1.685613e-002
6.580893e+002,-1.797406e-002
6.585714e+002,-1.996293e-002
6.590535e+002,-2.261393e-002
6.595356e+002,-2.553968e-002
6.600178e+002,-2.823061e-002
6.604999e+002,-3.017499e-002
6.609820e+002,-3.097334e-002
6.614641e+002,-3.044179e-002
6.619462e+002,-2.863973e-002
6.624283e+002,-2.585267e-002
6.629105e+002,-2.252406e-002
6.633926e+002,-1.916043e-002
6.638747e+002,-1.623162e-002
6.643568e+002,-1.408590e-002
6.648389e+002,-1.290558e-002
6.653210e+002,-1.268629e-002
6.658032e+002,-1.324847e-002
6.662853e+002,-1.425902e-002
6.667674e+002,-1.529325e-002
6.672495e+002,-1.597568e-002
6.677316e+002,-1.617033e-002
6.682137e+002,-1.609894e-002
6.686959e+002,-1.613690e-002
6.691780e+002,-1.640822e-002
6.696601e+002,-1.674026e-002
6.701422e+002,-1.703124e-002
6.706243e+002,-1.735538e-002
6.711064e+002,-1.780210e-002
6.715886e+002,-1.834950e-002
6.720707e+002,-1.886868e-002
6.725528e+002,-1.918465e-002
6.730349e+002,-1.916952e-002
6.735170e+002,-1.881325e-002
6.739991e+002,-1.822856e-002
6.744813e+002,-1.759622e-002
6.749634e+002,-1.709266e-002
6.754455e+002,-1.683251e-002
6.759276e+002,-1.684322e-002
6.764097e+002,-1.707052e-002
6.768918e+002,-1.741090e-002
6.773740e+002,-1.774520e-002
6.778561e+002,-1.796036e-002
6.783382e+002,-1.796958e-002
6.788203e+002,-1.770869e-002
6.793024e+002,-1.714926e-002
6.797845e+002,-1.631077e-002
6.802667e+002,-1.528378e-002
6.807488e+002,-1.421252e-002
6.812309e+002,-1.328067e-002
6.817130e+002,-1.265839e-002
6.821951e+002,-1.245122e-002
6.826772e+002,-1.265814e-002
6.831594e+002,-1.316551e-002
6.836415e+002,-1.375837e-002
6.841236e+002,-1.418622e-002
6.846057e+002,-1.423856e-002
6.850878e+002,-1.380292e-002
6.855699e+002,-1.291089e-002
6.860521e+002,-1.172259e-002
6.865342e+002,-1.049339e-002
6.870163e+002,-9.510695e-003
6.874984e+002,-9.042124e-003
6.879805e+002,-9.262088e-003
6.884626e+002,-1.020786e-002
6.889448e+002,-1.175816e-002
6.894269e+002,-1.367808e-002
6.899090e+002,-1.565549e-002
6.903911e+002,-1.738455e-002
6.908732e+002,-1.862052e-002
6.913553e+002,-1.925185e-002
6.918375e+002,-1.932414e-002
6.923196e+002,-1.902737e-002
6.928017e+002,-1.861557e-002
6.932838e+002,-1.832422e-002
6.937659e+002,-1.827686e-002
6.942480e+002,-1.845799e-002
6.947302e+002,-1.872739e-002
6.952123e+002,-1.889495e-002
6.956944e+002,-1.880634e-002
6.961765e+002,-1.841741e-002
6.966586e+002,-1.781155e-002
6.971407e+002,-1.717372e-002
6.976229e+002,-1.670675e-002
6.981050e+002,-1.655981e-002
6.985871e+002,-1.677090e-002
6.990692e+002,-1.725668e-002
6.995513e+002,-1.785531e-002
7.000334e+002,-1.839280e-002
7.005156e+002,-1.874037e-002
7.009977e+002,-1.886161e-002
7.014798e+002,-1.881516e-002
7.019619e+002,-1.871723e-002
7.024440e+002,-1.870511e-002
7.029261e+002,-1.889517e-002
7.034083e+002,-1.934075e-002
7.038904e+002,-2.001739e-002
7.043725e+002,-2.083506e-002
7.048546e+002,-2.166636e-002
7.053367e+002,-2.238543e-002
7.058188e+002,-2.290113e-002
7.063010e+002,-2.319143e-002
7.067831e+002,-2.331643e-002
7.072652e+002,-2.339807e-002
7.077473e+002,-2.357919e-002
7.082294e+002,-2.396659e-002
7.087115e+002,-2.456982e-002
7.091937e+002,-2.529399e-002
7.096758e+002,-2.595450e-002
7.101579e+002,-2.634079e-002
7.106400e+002,-2.630851e-002
7.111221e+002,-2.583516e-002
7.116042e+002,-2.504841e-002
7.120864e+002,-2.418646e-002
7.125685e+002,-2.351701e-002
7.130506e+002,-2.324492e-002
7.135327e+002,-2.345163e-002
7.140148e+002,-2.408870e-002
7.144969e+002,-2.499992e-002
7.149791e+002,-2.598839e-002
7.154612e+002,-2.687735e-002
7.159433e+002,-2.754286e-002
7.164254e+002,-2.792321e-002
7.169075e+002,-2.799311e-002
7.173896e+002,-2.774051e-002
7.178718e+002,-2.715300e-002
7.183539e+002,-2.625113e-002
7.188360e+002,-2.509970e-002
7.193181e+002,-2.383441e-002
7.198002e+002,-2.263324e-002
7.202823e+002,-2.167755e-002
7.207645e+002,-2.108828e-002
7.212466e+002,-2.089768e-002
7.217287e+002,-2.104891e-002
7.222108e+002,-2.144101e-002
7.226929e+002,-2.197610e-002
7.231750e+002,-2.259883e-002
7.236572e+002,-2.330798e-002
